"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"8:45:41.3200845 AM","icacls.exe","1528","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3200906 AM","icacls.exe","1528","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"8:45:41.3200981 AM","icacls.exe","1528","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12"
"8:45:41.3201084 AM","icacls.exe","1528","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"8:45:41.3201129 AM","icacls.exe","1528","RegCloseKey","HKCU","SUCCESS",""
"8:45:41.3201180 AM","icacls.exe","1528","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3201246 AM","icacls.exe","1528","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"8:45:41.3201311 AM","icacls.exe","1528","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read"
"8:45:41.3201404 AM","icacls.exe","1528","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"8:45:41.3201461 AM","icacls.exe","1528","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-US"
"8:45:41.3201535 AM","icacls.exe","1528","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS",""
"8:45:41.3201583 AM","icacls.exe","1528","RegCloseKey","HKCU","SUCCESS",""
"8:45:41.3201643 AM","icacls.exe","1528","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3201712 AM","icacls.exe","1528","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"8:45:41.3201792 AM","icacls.exe","1528","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3201848 AM","icacls.exe","1528","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"8:45:41.3201899 AM","icacls.exe","1528","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12"
"8:45:41.3201964 AM","icacls.exe","1528","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"8:45:41.3202008 AM","icacls.exe","1528","RegCloseKey","HKCU","SUCCESS",""
"8:45:41.3202056 AM","icacls.exe","1528","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3202121 AM","icacls.exe","1528","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"8:45:41.3202180 AM","icacls.exe","1528","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3202233 AM","icacls.exe","1528","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3202287 AM","icacls.exe","1528","RegCloseKey","HKCU","SUCCESS",""
"8:45:41.3203222 AM","icacls.exe","1528","RegOpenKey","HKLM","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read"
"8:45:41.3203326 AM","icacls.exe","1528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:45:41.3203393 AM","icacls.exe","1528","RegOpenKey","HKLM\Software\Microsoft\Rpc","SUCCESS","Desired Access: Read"
"8:45:41.3203557 AM","icacls.exe","1528","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\MaxRpcSize","NAME NOT FOUND","Length: 16"
"8:45:41.3203664 AM","icacls.exe","1528","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS",""
"8:45:41.3203935 AM","icacls.exe","1528","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","REPARSE","Desired Access: Read"
"8:45:41.3204031 AM","icacls.exe","1528","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3204139 AM","icacls.exe","1528","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","REPARSE","Desired Access: Read"
"8:45:41.3204197 AM","icacls.exe","1528","RegOpenKey","HKLM\System\CurrentControlSet\Services\CCG","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3204265 AM","icacls.exe","1528","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","REPARSE","Desired Access: Read"
"8:45:41.3204332 AM","icacls.exe","1528","RegOpenKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS","Desired Access: Read"
"8:45:41.3204429 AM","icacls.exe","1528","RegQueryValue","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName\ComputerName","SUCCESS","Type: REG_SZ, Length: 32, Data: DESKTOP-7BAUF9K"
"8:45:41.3204507 AM","icacls.exe","1528","RegCloseKey","HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName","SUCCESS",""
"8:45:41.3204572 AM","icacls.exe","1528","RegOpenKey","HKLM\System\Setup","SUCCESS","Desired Access: Read"
"8:45:41.3204644 AM","icacls.exe","1528","RegQueryValue","HKLM\SYSTEM\Setup\OOBEInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"8:45:41.3204724 AM","icacls.exe","1528","RegCloseKey","HKLM\SYSTEM\Setup","SUCCESS",""
"8:45:41.3204778 AM","icacls.exe","1528","RegOpenKey","HKLM\System\Setup","SUCCESS","Desired Access: Read"
"8:45:41.3204835 AM","icacls.exe","1528","RegQueryValue","HKLM\SYSTEM\Setup\SystemSetupInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"8:45:41.3204898 AM","icacls.exe","1528","RegCloseKey","HKLM\SYSTEM\Setup","SUCCESS",""
"8:45:41.3204969 AM","icacls.exe","1528","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"8:45:41.3205087 AM","icacls.exe","1528","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\icacls.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"8:45:41.3205511 AM","icacls.exe","1528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:45:41.3205568 AM","icacls.exe","1528","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows NT\Rpc","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3205689 AM","icacls.exe","1528","RegOpenKey","HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\Packages","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3206159 AM","icacls.exe","1528","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"8:45:41.3206211 AM","icacls.exe","1528","RegOpenKey","HKLM\Software\Microsoft\Rpc","SUCCESS","Desired Access: Query Value"
"8:45:41.3206276 AM","icacls.exe","1528","RegQueryValue","HKLM\SOFTWARE\Microsoft\Rpc\IdleTimerWindow","NAME NOT FOUND","Length: 16"
"8:45:41.3206338 AM","icacls.exe","1528","RegCloseKey","HKLM\SOFTWARE\Microsoft\Rpc","SUCCESS",""
"8:45:41.3214129 AM","icacls.exe","1528","CreateFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:45:41.3214376 AM","icacls.exe","1528","QueryBasicInformationFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","CreationTime: 7/2/2025 7:55:24 AM, LastAccessTime: 7/3/2025 8:45:18 AM, LastWriteTime: 7/2/2025 7:55:24 AM, ChangeTime: 7/3/2025 8:45:10 AM, FileAttributes: D"
"8:45:41.3214449 AM","icacls.exe","1528","CloseFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS",""
"8:45:41.3214972 AM","icacls.exe","1528","CreateFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Desired Access: Read Attributes, Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:45:41.3215106 AM","icacls.exe","1528","QueryAttributeTagFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Attributes: D, ReparseTag: 0x0"
"8:45:41.3215337 AM","icacls.exe","1528","QueryRemoteProtocolInformation","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","INVALID PARAMETER",""
"8:45:41.3215460 AM","icacls.exe","1528","QuerySecurityFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Information: Owner, Group, DACL, Label, Process Trust Label, 0x100"
"8:45:41.3215542 AM","icacls.exe","1528","CloseFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS",""
"8:45:41.3216039 AM","icacls.exe","1528","CreateFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Desired Access: Read Attributes, Read Control, Write DAC, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:45:41.3216336 AM","icacls.exe","1528","QueryAttributeTagFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Attributes: D, ReparseTag: 0x0"
"8:45:41.3216433 AM","icacls.exe","1528","QueryBasicInformationFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","CreationTime: 7/2/2025 7:55:24 AM, LastAccessTime: 7/3/2025 8:45:18 AM, LastWriteTime: 7/2/2025 7:55:24 AM, ChangeTime: 7/3/2025 8:45:10 AM, FileAttributes: D"
"8:45:41.3216545 AM","icacls.exe","1528","QueryNameInformationFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Name: \Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios"
"8:45:41.3217038 AM","icacls.exe","1528","CreateFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:45:41.3217144 AM","icacls.exe","1528","QueryRemoteProtocolInformation","C:\Users\Alberto\Desktop\_bloqueadas_tfm","INVALID PARAMETER",""
"8:45:41.3217224 AM","icacls.exe","1528","QuerySecurityFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm","SUCCESS","Information: DACL"
"8:45:41.3217281 AM","icacls.exe","1528","CloseFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm","SUCCESS",""
"8:45:41.3217403 AM","icacls.exe","1528","QueryRemoteProtocolInformation","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","INVALID PARAMETER",""
"8:45:41.3217472 AM","icacls.exe","1528","QuerySecurityFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Information: Owner, Group, DACL"
"8:45:41.3218089 AM","icacls.exe","1528","CreateFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","ACCESS DENIED","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"8:45:41.3218718 AM","icacls.exe","1528","CreateFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","ACCESS DENIED","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a"
"8:45:41.3218930 AM","icacls.exe","1528","SetSecurityFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Information: DACL"
"8:45:41.3219756 AM","icacls.exe","1528","CreateFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"8:45:41.3219956 AM","icacls.exe","1528","QueryDirectory","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS","FileInformationClass: FileDirectoryInformation, 1: ., 2: .."
"8:45:41.3220298 AM","icacls.exe","1528","QueryDirectory","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","NO MORE FILES","FileInformationClass: FileDirectoryInformation"
"8:45:41.3220367 AM","icacls.exe","1528","CloseFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS",""
"8:45:41.3220655 AM","icacls.exe","1528","CloseFile","C:\Users\Alberto\Desktop\_bloqueadas_tfm\Datos bancarios","SUCCESS",""
"8:45:41.3221339 AM","icacls.exe","1528","RegOpenKey","HKLM\System\CurrentControlSet\Control\StateSeparation\RedirectionMap\Keys","REPARSE","Desired Access: Read"
"8:45:41.3221464 AM","icacls.exe","1528","RegOpenKey","HKLM\System\CurrentControlSet\Control\StateSeparation\RedirectionMap\Keys","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3221577 AM","icacls.exe","1528","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"8:45:41.3222203 AM","icacls.exe","1528","CreateFile","C:\Windows\System32\en-US\ICacls.exe.mui","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"8:45:41.3222482 AM","icacls.exe","1528","CreateFileMapping","C:\Windows\System32\en-US\ICacls.exe.mui","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_WRITECOPY|PAGE_NOCACHE"
"8:45:41.3222572 AM","icacls.exe","1528","QueryStandardInformationFile","C:\Windows\System32\en-US\ICacls.exe.mui","SUCCESS","AllocationSize: 24,576, EndOfFile: 24,064, NumberOfLinks: 2, DeletePending: False, Directory: False"
"8:45:41.3222690 AM","icacls.exe","1528","CreateFileMapping","C:\Windows\System32\en-US\ICacls.exe.mui","SUCCESS","SyncType: SyncTypeOther"
"8:45:41.3225775 AM","icacls.exe","1528","Thread Exit","","SUCCESS","Thread ID: 8044, User Time: 0.0000000, Kernel Time: 0.0312500"
"8:45:41.3232814 AM","icacls.exe","1528","Thread Exit","","SUCCESS","Thread ID: 8296, User Time: 0.0000000, Kernel Time: 0.0000000"
